LSAT,GPA,resident,Sensitive,Label
145,2.79,1,1,0
140,2.81,0,1,0
150,2.98,1,1,0
153,3.44,0,1,0
136,2.54,1,1,0
154,3.46,0,1,0
147,2.8,0,1,0
151,3.07,0,1,0
158,3.5,0,1,0
160,3.41,0,1,0
143,2.28,1,1,0
154,3.46,1,1,1
151,2.91,1,1,0
152,3.23,1,1,0
154,3.31,0,1,0
157,3.33,1,1,0
156,2.98,1,1,0
150,3.38,0,1,0
145,3.14,1,1,0
147,2.91,0,1,0
149,3.17,0,1,0
140,3.56,0,1,0
157,3.11,0,1,0
160,3.36,1,1,0
159,3.4,0,1,0
160,3.56,1,1,0
147,3.26,1,1,0
147,3.56,0,1,0
148,3.25,1,1,0
151,3.25,0,1,0
154,3.3,1,1,0
144,2.94,1,1,0
149,3.32,0,1,0
158,3.3,1,1,0
153,3.5,0,1,1
155,3.28,0,1,0
144,3.44,1,1,0
156,3.18,0,1,0
150,3.24,1,1,0
151,3.55,0,1,0
150,2.73,1,1,0
157,2.88,0,1,1
151,3.43,0,1,0
151,3.1,1,1,0
146,3.04,1,1,0
152,3.12,0,1,0
156,2.63,0,1,0
159,3.25,1,1,1
157,3.5,0,1,1
155,2.48,1,1,0
142,2.71,1,1,0
153,3.42,1,1,0
150,3.14,0,1,0
151,3.56,0,1,0
143,3.06,0,1,0
158,3.34,1,1,0
149,3.54,0,1,0
159,3.11,0,1,0
160,3.27,0,1,0
154,3.14,1,1,1
152,3.18,0,1,0
153,3.53,0,1,0
155,3.07,1,1,1
145,3.02,1,1,0
145,2.87,0,1,0
158,3.26,1,1,1
154,2.99,0,1,0
133,2.57,0,1,0
159,2.91,1,1,1
155,3.22,0,1,1
151,3.19,0,1,0
157,3.43,0,1,1
156,3.14,0,1,0
142,3.3,0,1,0
149,2.9,0,1,0
147,2.77,0,1,0
159,3.36,1,1,0
147,3.56,1,1,1
155,2.85,0,1,0
146,3,1,1,0
160,3.45,1,1,0
159,3.2,1,1,1
158,3.42,1,1,0
146,3,1,1,0
145,2.89,1,1,0
147,3.4,1,1,0
153,2.589998245239258,0,1,0
145,2.87,0,1,0
154,3.36,1,1,0
151,3.47,1,1,0
133,2.93,1,1,0
158,3.31,1,1,1
146,3.39,0,1,0
157,3.2,0,1,0
155,3.53,1,1,1
154,3.07,1,1,0
151,2.49,1,1,0
134,2.9,0,1,0
159,3.44,1,1,1
153,2.3,1,1,0
147,3.53,0,1,0
152,3.56,0,1,0
143,3.38,0,1,0
152,2.59,0,1,0
145,3.48,0,1,0
153,3.4,0,1,0
139,2.81,1,1,0
155,3.1,0,1,0
148,3.15,1,1,0
151,3.55,0,1,0
152,3.47,1,1,0
151,3.49,0,1,0
160,3.35,0,1,0
159,3.02,0,1,0
153,3.05,0,1,0
159,3.45,1,1,0
159,3.07,1,1,0
153,2.95,0,1,0
158,3.03,1,1,0
153,2.82,0,1,0
148,3.32,0,1,0
157,3.44,1,1,1
152,3.23,1,1,0
159,3.56,0,1,0
153,3.42,0,1,0
144,3.54,0,1,0
157,3.28,0,1,0
141,3.11,0,1,0
150,3.51,0,1,1
158,3.55,1,1,1
141,3.12,0,1,0
151,2.63,0,1,0
143,3.2,1,1,0
157,3.41,1,1,0
154,2.83,1,1,0
145,3.08,0,1,0
152,3.52,0,1,1
153,3.33,0,1,0
158,3.52,0,1,0
156,3.42,0,1,0
144,3.07,0,1,0
147,3.32,0,1,0
159,2.84,1,1,0
138,3.16,0,1,0
154,3.26,0,1,1
158,3.53,1,1,0
147,2.82,0,1,0
159,2.48,1,1,0
143,2.1699981689453125,0,1,0
153,3.49,0,1,0
153,3.42,1,1,0
157,3.12,1,1,0
150,2.76,0,1,0
145,2.98,1,1,0
146,3.53,1,1,0
153,3.55,1,1,1
148,2.75,1,1,0
153,2.74,0,1,0
137,3.29,1,1,0
153,3.16,0,1,0
154,2.77,1,1,1
151,3.49,0,1,0
153,3.16,0,1,0
159,3.2,1,1,0
160,3.44,0,1,1
158,3.3,1,1,1
145,3.47,0,1,0
145,3.14,0,1,0
152,3.07,0,1,0
153,3.56,0,1,0
157,2.85,0,1,0
152,3.4,0,1,0
156,3.46,1,1,0
150,3.5,0,1,0
149,2.89,1,1,0
141,2.2,1,1,0
151,2.94,1,1,0
157,2.85,0,1,0
157,3.22,1,1,0
149,3.17,1,1,0
156,2.62,1,1,0
154,2.65,0,1,0
155,3.41,0,1,0
152,2.69,0,1,0
151,3.05,0,1,1
149,3.49,0,1,0
143,3.32,0,1,0
153,3.22,0,1,1
160,2.83,0,1,0
151,3.41,0,1,0
153,3.06,1,1,0
154,3.03,0,1,0
154,2.82,0,1,0
152,2.02,0,1,0
143,2.78,1,1,0
150,2.75,1,1,0
157,3.41,0,1,0
155,2.85,0,1,0
155,3.039999008178711,1,1,0
154,2.489999771118164,0,1,0
153,3.47,0,1,0
156,3,1,1,0
159,3.27,0,1,1
160,2.8899993896484375,0,1,1
157,3.07,0,1,0
150,3,0,1,0
157,3,0,1,0
149,2.83,0,1,0
157,3.42,1,1,0
131,2.13,1,1,0
157,3.15,1,1,0
158,3.41,0,1,0
149,3.43,0,1,0
156,3.14,0,1,0
159,3.36,1,1,1
151,3.04,0,1,0
156,2.89,0,1,1
151,2.91,0,1,1
139,2.56,1,1,0
153,3.54,1,1,0
155,3.15,1,1,1
145,3.45,0,1,0
155,3.31,1,1,0
154,3.25,1,1,0
147,2.46,0,1,0
159,3.4,0,1,0
141,3.39,1,1,0
150,3.29,1,1,0
153,3.13,0,1,0
151,3.08,0,1,0
156,3.1,0,1,0
148,3.36,0,1,0
154,3.33,1,1,1
157,2.94,0,1,1
151,2.99,0,1,0
144,3.27,1,1,0
148,3.47,0,1,0
158,3.12,1,1,0
149,3.46,1,1,0
149,3.15,1,1,0
156,3.4,1,1,0
151,3.22,1,1,0
151,3.11,0,1,0
159,2.99,0,1,0
156,3.49,0,1,0
144,3.3,0,1,0
156,3.53,0,1,0
155,2.18,0,1,1
148,3.52,1,1,0
159,3.42,1,1,1
145,2.25,1,1,0
154,3.52,0,1,1
154,3.46,1,1,1
144,3.05,0,1,0
160,2.95,0,1,1
147,3.35,1,1,0
157,3.23,0,1,0
142,3.45,1,1,0
160,3.26,0,1,0
153,3.56,1,1,0
159,3.18,0,1,0
152,3.41,1,1,1
154,3.01,0,1,0
141,3.08,0,1,0
147,3.06,1,1,0
160,2.89,1,1,0
155,3.13,1,1,1
157,3.289999008178711,0,1,0
160,3.47,0,1,0
149,3.3,1,1,0
151,3.4,1,1,1
155,3.34,0,1,0
145,2.91,1,1,0
150,3.469999313354492,0,1,0
142,2.95,1,1,0
157,3.19,1,1,0
146,2.67,0,1,0
153,3.17,1,1,1
160,3.39,1,1,0
153,2.96,0,1,0
146,3.11,0,1,0
148,2.56,0,1,0
154,3.29,0,1,0
158,2.95,0,1,0
155,2.68,1,1,0
151,3.3,0,1,0
147,3.43,1,1,0
145,3.15,0,1,0
157,3.43,1,1,0
141,3.04,0,1,0
159,3.45,0,1,0
152,3.29,0,1,0
132,1.77,0,1,0
158,2.99,0,1,0
159,2.46,1,1,0
147,2.79,1,1,0
152,3.44,0,1,0
150,2.88,0,1,0
149,3.28,0,1,0
154,3.32,1,1,0
145,2.54,0,1,0
154,3.45,0,1,0
153,3.07,0,1,0
151,3.43,1,1,0
147,2.29,1,1,0
157,2.67,0,1,0
140,3.18,0,1,0
152,3.51,1,1,1
150,2.77,0,1,0
152,3.03,0,1,0
157,3.4,1,1,0
152,3.52,1,1,0
159,3.04,1,1,1
142,3.15,0,1,0
158,3.56,0,1,0
153,3.4,1,1,0
153,3.43,0,1,1
153,2.44,0,1,1
143,3.39,0,1,0
149,3.32,0,1,0
152,2.67,1,1,0
150,3.47,1,1,0
140,3.55,0,1,0
151,2.7,1,1,0
151,3.48,1,1,0
155,3.3,0,1,0
149,3.5,0,1,0
150,3.4,0,1,1
156,3.46,1,1,0
160,3.09,0,1,0
155,3.36,0,1,0
147,3.1399993896484375,1,1,0
151,3.15,1,1,0
157,3.56,0,1,0
150,3.17,1,1,0
151,3.41,0,1,0
154,3.32,0,1,0
150,3.53,0,1,0
143,2.63,0,1,0
154,3.09,0,1,0
157,3,0,1,0
149,3.22,0,1,0
155,3.52,0,1,1
150,3.15,0,1,0
151,3.12,0,1,0
152,2.41,1,1,0
155,3.15,1,1,0
160,3.05,0,1,0
151,3.39,0,1,0
149,3.32,1,1,1
153,3.31,0,1,1
149,2.94,0,1,0
156,3.41,0,1,0
143,2.84,0,1,0
149,3.18,0,1,0
154,3.52,0,1,0
159,3.38,0,1,0
153,3.17,0,1,0
146,3.33,0,1,0
151,3.27,0,1,0
147,2.65,1,1,0
153,3.31,0,1,0
143,3.16,0,1,0
152,3.29,0,1,0
157,3.25,0,1,0
156,2.68,0,1,0
156,3.2,1,1,0
159,3.36,0,1,0
138,2.42,0,1,0
151,3.25,0,1,0
153,3.39,0,1,0
150,3.18,0,1,0
135,3.18,0,1,0
158,3.44,1,1,1
149,3.21,0,1,0
134,2,0,1,0
144,3.18,0,1,0
153,3.41,0,1,0
158,3.56,1,1,0
138,2.65,1,1,0
158,3.16,0,1,1
154,3.02,1,1,0
153,3.08,1,1,0
151,2.62,0,1,0
152,3.21,1,1,1
148,2.7,0,1,0
149,3.08,1,1,0
146,3.47,1,1,1
148,3.35,1,1,0
160,3.19,0,1,0
146,3.23,1,1,0
157,3.16,1,1,0
159,3.33,1,1,1
150,3.1,1,1,0
143,3.28,1,1,0
160,2.7,1,1,0
150,2.68,1,1,0
155,3.33,1,1,1
155,3.4,0,1,0
148,2.33,0,1,0
158,3.31,0,1,0
150,3.48,0,1,0
148,3.13,1,1,0
140,3.4,1,1,0
157,3.12,0,1,0
150,2.68,1,1,0
158,3.5,1,1,1
160,2.54,0,1,0
152,3.45,1,1,0
150,2.71,0,1,0
143,3.47,0,1,0
152,3.09,1,1,0
157,2.9199981689453125,0,1,0
152,3.22,0,1,0
158,3.14,0,1,0
156,2.81,1,1,0
155,3.5,0,1,0
146,2.28,0,1,0
130,3.08,0,1,0
157,3.31,1,1,0
154,3.54,1,1,0
150,2.61,0,1,0
154,2.83,0,1,0
150,3.15,0,1,0
148,3.53,1,1,0
156,3.21,0,1,0
158,3.54,1,1,0
149,3.55,0,1,0
138,2.79,0,1,0
158,2.78,1,1,0
141,3.21,1,1,0
159,3.28,0,1,0
141,2.73,0,1,0
148,2.96,0,1,0
156,3.38,0,1,0
149,3.1499996185302734,1,1,0
155,3.02,0,1,0
153,3.09,0,1,0
145,3.23,0,1,0
153,3.43,0,1,0
150,2.12,0,1,0
153,3.34,0,1,0
159,3.24,0,1,0
160,2.67,0,1,0
147,3.54,0,1,0
134,2.76,0,1,0
145,2.82,0,1,0
153,3.33,1,1,0
159,2.86,0,1,0
155,2.97,1,1,0
142,2.61,1,1,0
160,3.56,1,1,1
156,3.2,0,1,0
148,3.53,1,1,0
159,2.27,1,1,0
150,3.17,0,1,0
156,3.4,0,1,0
153,3.25,1,1,0
147,3.54,1,1,0
153,2.82,0,1,0
153,2.57,0,1,1
158,3.28,0,1,0
151,3.51,0,1,0
155,3.02,0,1,0
156,3.25,0,1,0
153,3.46,0,1,0
149,3.14,0,1,0
156,3.13,0,1,1
153,3.19,0,1,0
151,3.08,1,1,0
158,3.03,0,1,0
158,3.26,0,1,0
156,2.92,1,1,0
158,3.02,0,1,0
160,3.48,1,1,0
154,3.31,1,1,0
159,2.83,1,1,0
156,3.4,0,1,0
153,3.3,1,1,0
157,3.23,1,1,0
154,3.08,0,1,1
147,3.29,1,1,0
141,2.99,1,1,0
137,2.75,0,1,0
159,3.53,0,1,0
157,2.99,0,1,0
148,3.47,0,1,0
149,3.2,0,1,0
155,2.95,0,1,0
143,2.73,0,1,0
158,3.42,1,1,0
156,3.24,0,1,1
151,2.91,1,1,0
147,3.49,1,1,0
150,3.15,0,1,0
147,3.02,0,1,0
157,3.55,0,1,0
158,3.29,1,1,0
154,3.49,0,1,0
151,3.3,1,1,0
155,2.78,0,1,0
142,2.74,1,1,0
152,2.91,0,1,0
154,2.56,0,1,0
137,1.92,1,1,0
156,3.4,0,1,0
157,3.36,1,1,0
145,3.55,1,1,0
142,2.5,1,1,0
154,3.49,1,1,0
144,2.85,1,1,0
153,3.36,0,1,0
154,3.4,0,1,0
156,3.25,1,1,1
146,2.84,1,1,0
160,3.1,1,1,0
146,3.43,1,1,0
146,2.76,1,1,0
158,3.29,0,1,0
158,3.11,0,1,0
153,3.49,0,1,0
152,3.36,1,1,0
150,3,1,1,0
152,3.15,0,1,0
155,3.09,0,1,0
155,3.25,1,1,0
136,2.22,0,1,0
143,2.83,0,1,0
149,3.219999313354492,0,1,0
157,3.03,0,1,0
155,3.32,1,1,0
160,3.41,1,1,0
159,3.41,0,1,0
156,3.46,0,1,0
159,3.54,1,1,1
155,3.48,1,1,1
155,3.02,1,1,0
142,3.1,0,1,0
156,3.55,0,1,0
152,3.03,0,1,0
144,3.3,1,1,0
160,3.54,1,1,1
147,2.89,1,1,0
145,2.56,1,1,0
152,3.51,0,1,0
158,2.78,0,1,0
156,2.73,0,1,0
156,3.31,0,1,0
156,2.76,0,1,0
160,3.5,0,1,0
145,3.51,1,1,0
155,2.65,0,1,1
160,2.97,0,1,0
149,3.09,1,1,0
152,3.18,1,1,0
159,3.43,0,1,0
152,3.32,0,1,0
157,2.99,1,1,0
152,2.8,0,1,0
144,3.32,1,1,0
146,2.73,0,1,0
153,2.79,1,1,0
158,2.96,1,1,1
153,3.4399986267089844,1,1,0
158,3.44,1,1,1
151,3.19,1,1,0
156,3.21,0,1,0
147,3.08,0,1,0
144,3.4,0,1,0
140,2.73,1,1,0
154,3.4,0,1,0
154,3,0,1,1
157,3.25,0,1,0
151,3.21,0,1,0
158,3.3,1,1,0
154,2.85,0,1,0
158,3.25,0,1,0
159,3.43,0,1,0
147,2.09,1,1,0
155,3.08,0,1,0
149,3.14,1,1,0
154,3.13,0,1,0
156,3.51,0,1,1
151,3.09,1,1,0
150,3.18,0,1,0
151,3.54,0,1,0
154,2.95,1,1,1
157,3.37,0,1,1
157,3.15,1,1,0
149,2.8,1,1,0
152,3.42,0,1,0
156,3.28,1,1,0
150,2.72,1,1,0
142,2.18,0,1,0
148,2.73,0,1,0
154,2.65,0,1,1
150,2.94,0,1,0
148,3.3,1,1,0
159,2.64,0,1,0
159,2.79,0,1,0
158,2.62,0,1,0
157,3.1,0,1,0
154,3.3,0,1,0
134,2.36,1,1,0
153,2.77,0,1,0
158,3.36,1,1,1
160,3.03,0,1,0
158,3.3,1,1,0
149,3.5,0,1,0
159,3.03,0,1,0
152,3.33,0,1,0
159,3.46,1,1,1
158,3.41,1,1,0
149,3.51,1,1,0
145,3.25,1,1,0
141,2.11,1,1,0
153,3.25,0,1,0
146,3.37,0,1,0
151,3.37,1,1,0
147,2.43,1,1,0
155,3.05,1,1,0
160,3.02,0,1,0
146,3.22,0,1,0
154,3.07,1,1,0
151,2.27,0,1,0
152,3.26,0,1,0
157,3.35,0,1,0
159,3.45,1,1,1
146,3.07,0,1,0
142,2.99,1,1,0
152,3.16,0,1,0
153,3.31,1,1,0
151,2.2,1,1,0
156,3.47,0,1,0
155,2.93,0,1,0
153,3.41,0,1,0
159,3.38,0,1,0
157,3.17,0,1,0
156,3.22,1,1,0
154,3.02,1,1,0
142,3.28,1,1,0
160,3.41,0,1,0
158,3.48,0,1,0
152,3.55,1,1,0
148,3.1999988555908203,1,1,0
156,3.48,1,1,1
152,3.36,0,1,0
157,2.5,1,1,1
160,3.53,0,1,0
155,3.2,1,1,0
151,3.0999984741210938,0,1,0
151,3.53,0,1,0
142,2.47,0,1,0
145,2.709999084472656,0,1,0
156,3.5,0,1,0
152,3.22,0,1,1
149,2.98,1,1,0
160,3.33,1,1,1
145,3.45,0,1,0
146,3.37,1,1,0
147,3.52,1,1,0
141,3.46,0,1,0
148,3.41,0,1,0
145,2.82,1,1,0
152,3.17,1,1,0
159,3.44,1,1,0
158,2.67,0,1,0
147,3.55,0,1,0
147,3.01,1,1,0
159,3.31,0,1,0
141,3,0,1,0
152,3.48,1,1,0
158,3.33,0,1,0
143,2.72,0,1,0
150,3.11,1,1,0
156,2.22,0,1,1
152,3.35,0,1,0
157,2.68,1,1,0
143,2.82,0,1,0
152,3.52,0,1,1
160,3.34,1,1,0
160,3.34,0,1,0
150,2.89,1,1,0
145,2.8,1,1,0
143,3.06,0,1,0
148,3.51,1,1,0
154,3.33,1,1,0
135,2.23,1,1,0
159,3.35,0,1,0
155,3.26,1,1,0
154,2.99,1,1,0
154,3.38,0,1,0
143,3.18,0,1,0
158,3.42,0,1,0
148,3.41,1,1,0
147,3.16,1,1,1
148,2.63,1,1,0
149,2.94,1,1,0
152,3.13,1,1,0
153,3.39,0,1,0
157,3.49,0,1,0
158,2.08,1,1,0
150,3.17,0,1,0
158,3.15,0,1,0
153,3.4,1,1,0
159,3.02,0,1,0
154,2.13,1,1,0
157,3.54,1,1,0
152,2.88,0,1,0
145,3.41,1,1,0
152,3.36,0,1,0
158,2.88,0,1,0
158,2.82,0,1,0
149,3.28,1,1,0
156,3.28,0,1,0
156,3.39,1,1,0
160,3.18,0,1,1
145,3.3,1,1,0
150,3.1,0,1,0
152,3.3,0,1,1
133,2.18,1,1,0
147,2.85,1,1,0
146,2.39,0,1,0
158,3.37,1,1,0
140,2.89,1,1,1
145,2.54,1,1,0
152,3.21,0,1,0
147,2.83,0,1,0
155,2.94,1,1,1
160,2.65,0,1,0
148,2.52,0,1,0
140,2.61,1,1,0
160,3.21,1,1,1
160,3.49,0,1,0
151,3.3,0,1,0
159,3.41,0,1,0
151,3.04,0,1,0
158,3.09,0,1,0
160,2.64,1,1,0
156,3.23,0,1,0
153,2.58,1,1,0
155,3.06,0,1,1
147,3.07,1,1,0
156,3.42,1,1,0
154,3.54,0,1,0
154,3.279998779296875,0,1,0
157,3.51,0,1,0
157,3.33,1,1,1
157,2.95,0,1,0
155,3.2,0,1,0
156,3.27,0,1,1
147,2.59,0,1,0
149,2.8,0,1,0
156,2.97,0,1,0
151,3.56,0,1,0
155,3.31,0,1,1
147,3.08,0,1,0
160,3.54,1,1,1
150,3.05,0,1,0
147,3.34,1,1,0
155,2.88,1,1,0
143,3.49,1,1,0
152,3.4,1,1,0
150,2.14,0,1,0
148,2.91,1,1,0
154,2.84,0,1,0
151,3.43,0,1,0
144,2.82,1,1,0
155,3.01,0,1,0
155,3.35,0,1,0
151,2.9,1,1,0
145,3.34,1,1,0
157,3.15,1,1,0
157,3.27,0,1,0
150,3.08,0,1,0
137,2.91,0,1,0
157,3.12,0,1,0
155,3.18,1,1,0
156,2.91,0,1,0
145,2.95,0,1,0
154,3.22,1,1,0
152,2.53,0,1,0
144,3.47,0,1,0
152,3.25,0,1,0
151,3.05,1,1,0
153,2.98,1,1,0
157,3.08,0,1,1
158,2.5,0,1,0
157,2.55,0,1,1
154,3.14,0,1,0
154,3.31,0,1,1
152,2.87,1,1,0
160,3.02,0,1,0
158,3.5,0,1,0
160,3.17,0,1,0
157,3.46,0,1,0
147,2.97,1,1,0
144,3.33,1,1,0
157,3.42,0,1,1
148,1.89,0,1,0
155,2.81,0,1,0
156,3.17,0,1,0
150,3.33,0,1,0
155,3.33,1,1,0
154,3.09,1,1,1
158,3.13,1,1,1
157,3.08,0,1,1
155,2.96,1,1,0
136,2.93,0,1,0
157,3.31,0,1,0
157,3.29,1,1,1
148,3.37,1,1,0
156,3.09,0,1,1
153,3.33,0,1,0
159,3.24,0,1,0
155,2.46,1,1,0
154,3.51,0,1,0
143,3.29,1,1,0
149,2.22,0,1,0
151,3.42,0,1,0
153,3.02,0,1,0
156,3.17,0,1,0
155,2.97,0,1,0
146,3.11,0,1,0
158,3.11,0,1,1
145,3.5,1,1,0
160,3.37,1,1,0
150,2.22,1,1,0
155,3.14,0,1,0
159,3.02,1,1,0
154,2.68,1,1,0
154,3.52,1,1,0
130,2.73,1,1,0
139,3.43,0,1,0
154,3.43,0,1,0
154,3.29,1,1,1
143,2.7,1,1,0
146,2.48,1,1,0
156,3.53,1,1,0
159,3.31,0,1,0
160,3.02,1,1,0
159,3.32,1,1,1
160,3.52,0,1,0
134,3.51,0,1,0
150,3.19,0,1,1
149,3.21,0,1,0
141,2.81,1,1,0
158,2.88,0,1,0
155,2.97,1,1,0
154,3.27,1,1,0
157,3.1,0,1,0
155,3.33,0,1,0
154,3.37,1,1,0
156,2.78,0,1,1
157,2.53,0,1,0
159,3.19,1,1,0
148,3,0,1,0
157,3.32,0,1,0
147,2.65,0,1,0
149,3.15,0,1,0
156,3.22,0,1,1
150,3.06,1,1,1
139,3.28,0,1,0
160,3.4,1,1,0
150,2.22,0,1,0
152,3.45,0,1,1
157,3.5,1,1,1
150,3.16,0,1,0
143,3.55,0,1,0
150,3.3199996948242188,0,1,0
148,2.73,0,1,0
155,3.23,0,1,0
153,3.03,0,1,1
156,3.12,1,1,0
135,3.21,1,1,0
153,3.15,1,1,0
149,3.2,1,1,0
144,2.99,0,1,0
155,3.46,0,1,0
141,2.66,1,1,0
154,3.04,0,1,1
150,3.47,0,1,0
151,3.01,1,1,0
152,2.98,0,1,0
154,2.78,0,1,0
154,3.15,1,1,0
155,2.61,1,1,0
154,3.35,0,1,0
151,2.62,1,1,0
158,3.43,0,1,0
159,3.25,1,1,0
152,3.36,1,1,0
159,3.43,0,1,0
140,2.7,0,1,0
149,2.7,0,1,0
153,3.35,0,1,1
144,2.55,1,1,0
151,3.15999984741211,0,1,0
157,3.38,0,1,0
159,2.62,1,1,0
159,3.12,1,1,1
143,3.35,0,1,0
155,2.98,1,1,0
142,3.07,1,1,0
151,2.59,0,1,1
148,3.07,0,1,0
153,3.17,0,1,0
157,2.94,0,1,0
153,3.35,0,1,1
150,2.46,0,1,0
149,3.56,1,1,0
150,3.27,0,1,0
147,2.97,0,1,0
158,2.84,0,1,0
153,3.52,1,1,1
149,3.02,0,1,0
157,3.07,0,1,1
158,3.31,1,1,1
155,3.31,0,1,0
146,3.05,0,1,0
152,2.72,0,1,1
152,3.25,0,1,0
160,3.29,1,1,0
155,3.47,1,1,1
154,3.19,1,1,1
153,3.37,0,1,0
150,2.93,0,1,0
158,3.01,1,1,1
156,2.92,0,1,0
154,3.46,1,1,0
150,3.24,0,1,0
158,2.73,1,1,1
150,3.09,0,1,0
148,3.15,1,1,0
155,3.44,1,1,0
156,3.17,1,1,0
147,3.46,0,1,0
155,3.19,0,1,0
149,3.05,1,1,0
155,2.79,1,1,0
159,3.01,0,1,0
158,3.31,0,1,0
159,3.38,1,1,1
158,3.54,1,1,0
145,2.89,1,1,0
152,3.25,0,1,0
152,3.44,1,1,1
157,3.22,0,1,0
151,3.25,1,1,1
153,3.01,1,1,0
153,2.88,0,1,1
146,2.96,0,1,0
159,3.35,0,1,0
142,2.72,0,1,0
159,2.84,0,1,1
143,3.08,0,1,0
150,3.38,0,1,0
160,2.5,1,1,0
152,2.44,0,1,0
155,2.98,1,1,0
153,3.01,0,1,0
152,3.5,1,1,0
160,3,1,1,1
149,2.68,0,1,0
146,2.45,0,1,0
149,3.09,0,1,0
145,2.74,0,1,0
152,3.05,0,1,0
160,3.53,0,1,0
148,2.98,0,1,0
151,3.26,1,1,0
156,3.55,1,1,0
159,3.32,1,1,0
160,3.08,0,1,0
156,2.36,0,1,0
153,3.44,0,1,1
159,3.12,0,1,1
156,3.44,0,1,0
144,2.97,1,1,0
158,3.32,1,1,1
159,2.92,1,1,1
160,3.54,0,1,0
147,2.19,0,1,0
150,2.69,0,1,0
157,3.37,0,1,0
146,3.16,1,1,0
157,2.26,0,1,1
143,2.87,1,1,0
156,3.51,0,1,0
157,3.26,0,1,0
159,3.15,0,1,1
157,3.4,0,1,0
148,3.08,0,1,0
153,3.309999465942383,0,1,0
148,2.95,1,1,0
146,2.85,1,1,0
145,3.49,0,1,0
138,3.52,1,1,0
151,2.2,1,1,0
152,3.03,0,1,0
154,3.17,0,1,1
160,3.56,1,1,0
158,2.57,0,1,0
140,2.39,0,1,0
136,3.44,1,1,0
148,3.05,0,1,0
156,3.27,0,1,0
156,3.22,0,1,1
144,2.65,0,1,0
142,2.93,0,1,0
150,3.56,0,1,0
157,3.49,0,1,0
160,2.68,0,1,0
158,3.33,0,1,0
131,3.27,0,1,0
148,2.71,0,1,0
147,2.779998779296875,1,1,0
152,3.52,1,1,0
143,3.13,1,1,0
156,3.55,0,1,0
142,3.01,1,1,0
140,3.17,0,1,0
150,3.55,1,1,0
148,3.45,1,1,0
157,3.26,0,1,0
147,3.38,1,1,0
152,2.71,0,1,0
146,3.17,0,1,0
156,3.56,1,1,1
143,3.11,0,1,0
143,2.7,1,1,0
149,3.54,0,1,0
151,3.2,1,1,0
155,3.36,1,1,1
150,3.24,0,1,0
159,2.15,1,1,0
148,2.49,1,1,0
150,2.85,0,1,0
157,3.4,0,1,0
153,2.96,0,1,1
156,3.19,1,1,1
139,3.29,1,1,0
150,2.83,0,1,0
155,3.56,0,1,1
155,3.44,0,1,0
152,2.97,0,1,0
156,2.84,1,1,0
154,3.15,0,1,1
159,3.4,0,1,1
137,3.15,0,1,0
140,3.44,0,1,0
146,3.43,0,1,0
157,2.98,1,1,0
150,2.98,1,1,0
158,3.19,0,1,1
154,3.23,1,1,0
153,3.31,0,1,0
155,3.24,1,1,1
158,3.02,0,1,0
150,3.43,0,1,0
151,3.35,0,1,0
154,2.52,0,1,0
153,3.39,0,1,0
156,3.37,0,1,0
142,3.51,0,1,0
152,2.61,0,1,1
156,2.88,1,1,1
160,3.5,0,1,0
158,3.5,0,1,0
159,3.47,0,1,0
151,2.76,0,1,1
151,2.53,0,1,0
156,2.89,0,1,0
152,1.6299991607666016,0,1,0
143,2.28,1,1,0
151,3.4,1,1,1
154,3.24,1,1,0
157,3.24,0,1,0
153,3.52,1,1,0
140,3.51,0,1,0
154,3.01,0,1,0
158,2.17,0,1,0
149,3.36,0,1,0
156,3.5,0,1,0
148,2.56,1,1,0
154,3.26,0,1,1
154,3.48,0,1,0
143,3.15,1,1,0
153,2.59,0,1,0
153,2.44,1,1,1
152,2.96,1,1,0
156,3.25,0,1,0
151,3.34,0,1,0
157,3.39,1,1,0
136,2.65,1,1,0
144,3.17,1,1,0
148,3.02,1,1,0
149,3.4,1,1,0
148,3.37,1,1,0
159,2.76,1,1,0
138,3.11,0,1,0
144,3.549999237060547,1,1,0
158,3.41,0,1,0
154,3.35,0,1,0
142,2.58,1,1,0
150,2.97,1,1,0
143,2.69,0,1,0
159,3.31,0,1,0
154,3.17,0,1,0
153,3.4,1,1,1
158,3.56,0,1,0
154,3.11,0,1,0
158,3.02,0,1,0
150,3.46,1,1,1
144,3.08,1,1,0
155,3.16,0,1,0
160,3.39,0,1,0
151,3.3,0,1,0
136,3.25,0,1,0
153,3.44,1,1,0
143,2.82,0,1,0
148,2.74,0,1,0
160,3.08,1,1,0
155,2.55,0,1,0
157,2.98,1,1,1
137,3.16,1,1,0
160,3.48,0,1,0
160,2.99,0,1,0
150,3.3,1,1,0
157,2.73,1,1,1
151,2.84,0,1,0
155,3.43,1,1,1
154,3.01,0,1,0
149,3.09,0,1,0
156,3.36,1,1,0
153,2.67,0,1,0
148,3.2,0,1,0
151,3.26,1,1,0
159,3.1899986267089844,0,1,0
160,3.52,0,1,0
158,3.38,1,1,0
133,2.95,1,1,0
152,2.32,1,1,0
147,2.92,0,1,0
154,3.43,1,1,0
157,3.49,1,1,1
153,3.34,1,1,0
152,2.55,1,1,0
137,3.44,0,1,0
137,3.44,0,1,0
135,2.35,0,1,0
155,2.76,1,1,0
157,3.28,1,1,0
142,2.86,1,1,0
150,3.47,1,1,0
156,3.25,0,1,0
152,3.49,0,1,0
150,3.13,0,1,1
